Event_ID,User_ID,Session_ID,Event_Timestamp,Event_Name,Page_Name,Element_Name,Device_Type,Service_Line,Acquisition_Channel,Search_Type,Provider_ID,Location_ID,Appointment_Type,Abandonment_Step,Form_Name,Platform
EVT0050634,U18064,S141729,2026-08-09 23:34:06,campaign_landing_view,campaign,page,Tablet,Orthopedics,Organic,,,,,,,web
EVT0036204,U20205,S112502,2026-08-09 23:36:06,provider_profile_view,provider_profile,page,Mobile,Women's Health,Direct,,P261,,,,,web
EVT0039558,U22578,S105026,2026-08-09 23:37:06,homepage_view,home,page,Mobile,Cardiology,Organic,,,,,,,web
EVT0001367,U31103,S133605,2026-08-09 23:38:38,nav_click,scheduling,location_selector,Desktop,Cardiology,Paid Search,,,Temple,,,,web
EVT0009888,U23247,S119733,2026-08-09 23:41:58,faq_expand,various,faq,Mobile,Orthopedics,Organic,,,,,,,web
EVT0055268,U16287,S112669,2026-08-09 23:47:14,cta_click,various,cta,Mobile,Neurology,Referral,,,,,,,web
EVT0062713,U17054,S147284,2026-08-09 23:47:18,provider_call_click,provider_profile,phone_link,Tablet,Cardiology,Paid Search,,,,,,,web
EVT0070307,U16443,S157424,2026-08-09 23:47:56,urgent_care_checkin_click,urgent_care,checkin_cta,Desktop,Cardiology,Direct,,,Fort Worth,,,,web
EVT0028167,U16462,S130494,2026-08-09 23:50:35,donate_click,foundation,donate_cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0028001,U27712,S149142,2026-08-09 23:52:22,provider_search,find_care,provider_search,Mobile,Cardiology,Paid Social,condition,,,,,,web
EVT0011208,U16626,S130612,2026-08-09 23:56:58,provider_profile_view,,page,Desktop,Orthopedics,Paid Search,,P277,,,,,web
EVT0060026,U32040,S142410,2026-08-09 23:57:27,campaign_landing_view,campaign,page,Mobile,Orthopedics,Organic,,,,,,,web
EVT0029346,U27632,S105249,2026-08-09 23:58:17,provider_profile_view,provider_profile,page,Mobile,Cardiology,Direct,,P408,,,,,web
EVT0029589,U13083,S156361,2026-08-10 00:01:14,urgent_care_checkin_click,urgent_care,checkin_cta,Mobile,Primary Care,Direct,,,Plano,,,,web
EVT0035552,U17844,S147353,2026-08-10 00:03:08,provider_filter_click,find_care,provider_filter,Mobile,Cardiology,Direct,,,,,,,web
EVT0007391,U28149,S113026,2026-08-10 00:05:15,date_selected,scheduling,date_selector,Mobile,Cardiology,Direct,,,,,,,web
EVT0070146,U20527,S153001,2026-08-10 00:07:35,scheduling_started,,workflow_start,Mobile,Women's Health,Organic,,,,,,,web
EVT0061197,U12615,S131791,2026-08-10 00:08:48,mychart_click,home,mychart_link,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0047520,U23791,S100609,2026-08-10 00:08:56,time_selected,scheduling,time_selector,Desktop,Women's Health,Organic,,,,,,,web
EVT0071575,U25219,S140599,2026-08-10 00:13:37,time_selected,scheduling,time_selector,Mobile,Orthopedics,Paid Search,,,,,,,web
EVT0040275,U24682,S134722,2026-08-10 00:14:14,homepage_view,home,page,Desktop,Neurology,Paid Social,,,,,,,web
EVT0027493,U13525,S147289,2026-08-10 00:14:42,virtual_care_click,virtual_care,virtual_care_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0062510,U11781,S153980,2026-08-10 00:15:02,scheduling_started,scheduling,workflow_start,Desktop,Dermatology,Paid Search,,,,,,,web
EVT0004673,U31817,S104270,2026-08-10 00:17:16,provider_profile_view,provider_profile,page,Mobile,Primary Care,Paid Search,,P286,,,,,web
EVT0011202,U31358,S117239,2026-08-10 00:18:13,virtual_care_click,virtual_care,virtual_care_cta,Mobile,Primary Care,Organic,,,,,,,web
EVT0055861,U21893,S124374,2026-08-10 00:18:49,provider_search,find_care,provider_search,Mobile,Cardiology,Paid Social,specialty,,,,,,web
EVT0052558,U27374,S100602,2026-08-10 00:19:16,schedule_abandoned,scheduling,workflow_exit,Desktop,,Organic,,,,,insurance,,web
EVT0049448,U19711,S113374,2026-08-10 00:21:15,donate_click,foundation,donate_cta,Desktop,Neurology,Organic,,,,,,,web
EVT0057104,U11259,S133767,2026-08-10 00:21:24,provider_search,find_care,provider_search,Mobile,Women's Health,Paid Search,name,,,,,,web
EVT0021010,U28899,S130921,2026-08-10 00:21:41,date_selected,scheduling,date_selector,Mobile,,Paid Search,,,,,,,web
EVT0039404,U12910,S142135,2026-08-10 00:23:21,schedule_abandoned,scheduling,workflow_exit,Mobile,Dermatology,Paid Search,,,,,date,,web
EVT0032292,U16783,S123268,2026-08-10 00:24:28,provider_call_click,provider_profile,phone_link,Mobile,Cardiology,Paid Social,,,,,,,web
EVT0053614,U14605,S131896,2026-08-10 00:24:42,mychart_click,home,mychart_link,Mobile,Pediatrics,Direct,,,,,,,web
EVT0024293,U15908,S136483,2026-08-10 00:24:45,directions_click,location,directions_link,Mobile,Cardiology,Email,,,Fort Worth,,,,web
EVT0050486,U12760,S144983,2026-08-10 00:27:59,schedule_click,provider_profile,schedule_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0024938,U30872,S151948,2026-08-10 00:28:03,homepage_view,home,page,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0055679,U10816,S107701,2026-08-10 00:29:30,donate_click,foundation,donate_cta,Desktop,Neurology,Paid Search,,,,,,,web
EVT0031050,U20819,S157032,2026-08-10 00:30:23,homepage_view,home,page,Desktop,Dermatology,Paid Search,,,,,,,web
EVT0056495,U31120,S108979,2026-08-10 00:30:59,schedule_click,provider_profile,schedule_cta,Mobile,Dermatology,Direct,,,,,,,web
EVT0041423,U17019,S153978,2026-08-10 00:31:15,provider_filter_click,find_care,provider_filter,Mobile,Dermatology,Organic,,,,,,,web
EVT0035961,U20551,S105905,2026-08-10 00:33:03,insurance_step_view,scheduling,insurance_step,Desktop,Neurology,Email,,,,,,,web
EVT0017929,U17960,S122879,2026-08-10 00:34:19,provider_call_click,provider_profile,phone_link,Desktop,Neurology,Organic,,,,,,,web
EVT0004152,U24384,S132778,2026-08-10 00:34:49,form_submit,forms,form,Desktop,Orthopedics,Paid Search,,,,,,contact_us,web
EVT0060348,U19180,S148696,2026-08-10 00:39:50,provider_search,find_care,provider_search,Desktop,Cardiology,Paid Search,condition,,,,,,web
EVT0034571,U31300,S122243,2026-08-10 00:39:58,provider_search,find_care,provider_search,Desktop,Orthopedics,Email,name,,,,,,web
EVT0006750,U19071,S147860,2026-08-10 00:40:30,homepage_view,home,page,Mobile,Cardiology,Paid Social,,,,,,,web
EVT0042901,U11785,S135714,2026-08-10 00:41:17,mychart_click,home,mychart_link,Desktop,Cardiology,Paid Search,,,,,,,web
EVT0057910,U12869,S134340,2026-08-10 00:42:07,homepage_view,home,page,Desktop,Orthopedics,Organic,,,,,,,web
EVT0027333,U32334,S151741,2026-08-10 00:45:05,provider_filter_click,find_care,provider_filter,Mobile,Orthopedics,Referral,,,,,,,web
EVT0025246,U12433,S146816,2026-08-10 00:51:22,location_selected,scheduling,location_selector,Mobile,Cardiology,Paid Social,,,Temple,,,,web
EVT0049837,U14127,S154559,2026-08-10 00:53:17,provider_filter_click,find_care,provider_filter,Mobile,Cardiology,Referral,,,,,,,web
EVT0009608,U31362,S128481,2026-08-10 00:54:16,covid_banner_click,home,page,Mobile,Orthopedics,Referral,,,,,,,web
EVT0023849,U29905,S103762,2026-08-10 00:54:26,service_line_view,service_line,page,Mobile,Primary Care,Referral,,,,,,,web
EVT0044465,U21627,S133968,2026-08-10 00:54:31,form_start,forms,form,Mobile,Cardiology,Direct,,,,,,contact_us,web
EVT0039247,U23001,S117419,2026-08-10 00:54:47,service_line_view,service_line,page,Tablet,Primary Care,Email,,,,,,,web
EVT0032743,U12579,S140389,2026-08-10 00:54:51,insurance_step_view,scheduling,insurance_step,Mobile,Orthopedics,Organic,,,,,,,web
EVT0071907,U26328,S105603,2026-08-10 00:55:30,homepage_view,home,page,Mobile,Primary Care,Email,,,,,,,web
EVT0021309,U22116,S153925,2026-08-10 00:58:11,time_selected,scheduling,time_selector,Mobile,Cardiology,Organic,,,,,,,web
EVT0029325,U30849,S158036,2026-08-10 00:59:59,time_selected,scheduling,time_selector,Desktop,Orthopedics,Paid Social,,,,,,,web
EVT0049856,U19201,S107805,2026-08-10 01:00:08,homepage_view,home,page,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0006695,U32277,S124183,2026-08-10 01:00:35,provider_call_click,provider_profile,phone_link,Mobile,Dermatology,Organic,,,,,,,web
EVT0017185,U30682,S143833,2026-08-10 01:02:33,homepage_view,home,page,Mobile,,Direct,,,,,,,web
EVT0045487,U27777,S139395,2026-08-10 01:03:00,virtual_care_click,virtual_care,virtual_care_cta,Mobile,Neurology,Referral,,,,,,,web
EVT0003123,U18370,S125135,2026-08-10 01:04:42,service_line_view,service_line,page,Mobile,Neurology,Direct,,,,,,,web
EVT0049332,U31202,S150634,2026-08-10 01:06:49,directions_click,location,directions_link,Desktop,Women's Health,Direct,,,Fort Worth,,,,web
EVT0035983,U28170,S126956,2026-08-10 01:10:46,provider_call_click,provider_profile,phone_link,Mobile,Primary Care,Organic,,,,,,,web
EVT0007568,U30566,S142117,2026-08-10 01:11:31,appointment_type_selected,scheduling,appointment_type,Mobile,Neurology,Direct,,,,Virtual,,,web
DUP000394,U30566,S142117,2026-08-10 01:11:32,appointment_type_selected,scheduling,appointment_type,Mobile,Neurology,Direct,,,,Virtual,,,web
EVT0053968,U20645,S111562,2026-08-10 01:12:29,homepage_view,home,page,Desktop,Dermatology,Direct,,,,,,,web
EVT0071553,U23149,S102772,2026-08-10 01:13:05,location_selected,scheduling,location_selector,Mobile,Pediatrics,Organic,,,Temple,,,,web
EVT0037589,U31937,S151341,2026-08-10 01:15:44,homepage_view,home,page,Mobile,Pediatrics,Paid Social,,,,,,,web
EVT0033268,U28041,S158380,2026-08-10 01:15:48,time_selected,scheduling,time_selector,Mobile,Orthopedics,Organic,,,,,,,web
EVT0016875,U25558,S137277,2026-08-10 01:16:32,appointment_completed,scheduling,confirmation,Mobile,Dermatology,Organic,,,,,,,web
EVT0039792,U12140,S104361,2026-08-10 01:17:25,scheduling_started,scheduling,workflow_start,Desktop,Cardiology,Organic,,,,,,,web
EVT0029011,U15022,S155967,2026-08-10 01:18:03,provider_profile_view,provider_profile,page,Mobile,Cardiology,Direct,,P392,,,,,web
EVT0000710,U15570,S133618,2026-08-10 01:19:04,virtual_care_click,virtual_care,virtual_care_cta,Desktop,Pediatrics,Paid Search,,,,,,,web
EVT0014581,U21174,S128017,2026-08-10 01:23:19,schedule_click,provider_profile,schedule_cta,Desktop,Neurology,Referral,,,,,,,web
DUP000178,U21174,S128017,2026-08-10 01:23:20,schedule_click,provider_profile,schedule_cta,Desktop,Neurology,Referral,,,,,,,web
EVT0060052,U28406,S113189,2026-08-10 01:23:22,homepage_view,home,page,Desktop,Primary Care,Organic,,,,,,,web
EVT0062881,U25231,S114922,2026-08-10 01:23:39,date_selected,scheduling,date_selector,Desktop,Women's Health,Email,,,,,,,web
EVT0041495,U31024,S105939,2026-08-10 01:25:41,homepage_view,home,page,Mobile,Womens Health,Direct,,,,,,,web
EVT0051146,U24716,S103041,2026-08-10 01:28:13,homepage_view,home,page,Desktop,Cardiology,Organic,,,,,,,web
EVT0058153,U25967,S129088,2026-08-10 01:28:44,schedule_click,provider_profile,schedule_cta,Mobile,Dermatology,Organic,,,,,,,web
EVT0010499,U17931,S112496,2026-08-10 01:28:47,appointment_type_selected,scheduling,appointment_type,Mobile,Cardiology,Direct,,,,New Patient,,,web
EVT0010469,U10158,S136370,2026-08-10 01:29:26,schedule_click,provider_profile,schedule_cta,Mobile,Cardiology,Organic,,,,,,,web
EVT0015756,U21672,S139184,2026-08-10 01:29:53,location_search,locations,location_search,Mobile,Primary Care,Organic,,,,,,,web
EVT0024286,U10480,S135012,2026-08-10 01:31:25,campaign_landing_view,campaign,page,Desktop,Pediatrics,Organic,,,,,,,web
EVT0024494,U26152,S149953,2026-08-10 01:33:00,location_selected,scheduling,location_selector,Desktop,Cardiology,Paid Search,,,Dallas,,,,web
EVT0036644,U18449,S120355,2026-08-10 01:33:29,time_selected,scheduling,time_selector,Mobile,Cardiology,Email,,,,,,,web
EVT0059864,U32681,S104347,2026-08-10 01:34:01,homepage_view,home,page,Desktop,Dermatology,Email,,,,,,,web
EVT0067351,U21020,S139579,2026-08-10 01:34:07,scheduling_started,scheduling,workflow_start,Desktop,Orthopedics,Paid Social,,,,,,,web
EVT0067751,U21701,S145543,2026-08-10 01:35:11,schedule_abandoned,scheduling,workflow_exit,Mobile,Cardiology,Email,,,,,location,,web
EVT0048519,U10212,S107843,2026-08-10 01:36:33,schedule_click,provider_profile,schedule_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0031749,U24164,S124570,2026-08-10 01:36:54,time_selected,scheduling,time_selector,Mobile,Neurology,Direct,,,,,,,web
EVT0019773,U20418,S152144,2026-08-10 01:37:12,location_selected,scheduling,location_selector,Tablet,Women's Health,Email,,,Fort Worth,,,,web
EVT0036741,U32236,S133821,2026-08-10 01:38:14,date_selected,scheduling,date_selector,Mobile,Primary Care,Paid Search,,,,,,,web
EVT0066734,U26309,S133252,2026-08-10 01:39:29,homepage_view,home,page,Mobile,Neurology,Referral,,,,,,,web
EVT0010267,U12554,S106140,2026-08-10 01:39:55,insurance_check_click,insurance,insurance_checker,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0025904,U29515,S148553,2026-08-10 01:41:55,scheduling_started,scheduling,workflow_start,Desktop,Orthopedics,Organic,,,,,,,web
EVT0023643,U14720,S123862,2026-08-10 01:45:29,insurance_step_view,scheduling,,Mobile,Orthopedics,Email,,,,,,,web
EVT0029249,U30269,S102977,2026-08-10 01:47:01,provider_search,find_care,provider_search,Mobile,Pediatrics,Direct,name,,,,,,web
EVT0033122,U28994,S114727,2026-08-10 01:48:09,provider_profile_view,,page,Mobile,Cardiology,Email,,P436,,,,,web
EVT0032959,U22852,S142516,2026-08-10 01:50:44,location_selected,scheduling,location_selector,,Women's Health,Referral,,,Fort Worth,,,,web
EVT0053482,U10899,S159456,2026-08-10 01:51:15,location_search,locations,location_search,Desktop,Orthopedics,Paid Search,,,,,,,web
EVT0035246,U28847,S117665,2026-08-10 01:52:15,find_care_click,home,find_care_cta,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0020608,U14067,S145294,2026-08-10 01:52:41,form_submit,forms,form,Mobile,Neurology,Paid Search,,,,,,newsletter,web
EVT0049846,U11020,S142174,2026-08-10 01:52:52,time_selected,scheduling,time_selector,Mobile,Orthopedics,Email,,,,,,,web
EVT0059134,U29692,S104465,2026-08-10 01:54:09,faq_expand,various,faq,Desktop,Women's Health,Organic,,,,,,,web
EVT0012301,U27418,S144265,2026-08-10 01:55:23,homepage_view,home,page,Mobile,Neurology,Paid Search,,,,,,,web
EVT0047715,U28661,S126700,2026-08-10 01:55:27,homepage_view,home,page,Mobile,Neurology,Referral,,,,,,,web
EVT0017666,U25689,S111022,2026-08-10 01:56:29,billing_pay_click,billing,pay_bill_cta,Tablet,Pediatrics,Direct,,,,,,,web
EVT0021543,U23402,S115260,2026-08-10 01:57:21,provider_search,find_care,provider_search,Mobile,Primary Care,Organic,name,,,,,,web
EVT0032937,U19040,S101354,2026-08-10 01:57:41,schedule_click,provider_profile,schedule_cta,Mobile,Dermatology,Organic,,,,,,,web
EVT0004230,U29587,S122662,2026-08-10 02:00:30,form_start,forms,form,Mobile,Orthopedics,Organic,,,,,,newsletter,web
EVT0067013,U14646,S123139,2026-08-10 02:03:14,appointment_type_selected,scheduling,appointment_type,Mobile,PrimaryCare,Referral,,,,Virtual,,,web
EVT0012534,U28479,S103903,2026-08-10 02:07:30,schedule_click,provider_profile,schedule_cta,Mobile,Primary Care,Direct,,,,,,,web
EVT0026435,U31981,S106562,2026-08-10 02:09:19,appointment_type_selected,scheduling,appointment_type,Desktop,Women's Health,Direct,,,,New Patient,,,web
EVT0037508,U32298,S125614,2026-08-10 02:11:02,time_selected,scheduling,time_selector,Mobile,Dermatology,Paid Social,,,,,,,web
EVT0034055,U18462,S111232,2026-08-10 02:11:16,appointment_type_selected,scheduling,appointment_type,Tablet,Orthopedics,Organic,,,,Virtual,,,web
EVT0024800,U13561,S131096,2026-08-10 02:12:39,provider_profile_view,provider_profile,page,Desktop,Women's Health,Organic,,P281,,,,,web
EVT0024006,U10000,S133011,2026-08-10 02:13:22,homepage_view,home,page,Mobile,Neurology,Paid Search,,,,,,,web
EVT0038833,U10036,S153640,2026-08-10 02:13:34,time_selected,scheduling,time_selector,Desktop,Neurology,Direct,,,,,,,web
EVT0055892,U16435,S128737,2026-08-10 02:16:19,form_start,forms,form,Mobile,Primary Care,Direct,,,,,,newsletter,web
EVT0070545,U26219,S140152,2026-08-10 02:16:31,scheduling_started,scheduling,workflow_start,Mobile,Primary Care,Direct,,,,,,,web
EVT0007511,U19481,S124783,2026-08-10 02:17:43,service_line_view,service_line,,Desktop,Pediatrics,Direct,,,,,,,web
EVT0057847,U29617,S128797,2026-08-10 02:18:11,directions_click,location,directions_link,Desktop,Neurology,Organic,,,Dallas,,,,web
EVT0055821,U29631,S121684,2026-08-10 02:18:14,medical_records_click,patient_resources,medical_records_link,Mobile,Neurology,Paid Search,,,,,,,web
EVT0053176,U17157,S153809,2026-08-10 02:19:08,schedule_click,provider_profile,schedule_cta,Mobile,Cardiology,Email,,,,,,,web
EVT0063712,U14425,S144036,2026-08-10 02:19:57,appointment_type_selected,scheduling,appointment_type,Mobile,Orthopedics,Organic,,,,Follow-up,,,web
EVT0010458,U18675,S153574,2026-08-10 02:23:49,provider_call_click,provider_profile,phone_link,Desktop,Primary Care,Organic,,,,,,,web
EVT0021450,U12626,S151491,2026-08-10 02:24:41,homepage_view,home,page,Mobile,Pediatrics,Organic,,,,,,,web
EVT0015719,U21681,S102309,2026-08-10 02:26:58,homepage_view,home,page,Mobile,Dermatology,Organic,,,,,,,web
EVT0037419,U30405,S116827,2026-08-10 02:27:49,cta_click,various,cta,Mobile,Women's Health,Email,,,,,,,web
EVT0013428,U18949,S116896,2026-08-10 02:28:08,homepage_view,home,page,Mobile,Neurology,Email,,,,,,,web
EVT0011073,U29824,S143532,2026-08-10 02:28:55,schedule_click,provider_profile,schedule_cta,,Pediatrics,Direct,,,,,,,web
EVT0026686,U14788,S111483,2026-08-10 02:29:34,careers_click,home,,Desktop,Women's Health,Paid Search,,,,,,,web
EVT0050171,U12197,S117407,2026-08-10 02:31:49,schedule_click,provider_profile,schedule_cta,Mobile,Orthopedics,Paid Search,,,,,,,web
EVT0004893,U32728,S154185,2026-08-10 02:32:44,provider_search,find_care,provider_search,Mobile,Dermatology,Paid Search,name,,,,,,web
EVT0039458,U23050,S139843,2026-08-10 02:34:16,appointment_completed,scheduling,confirmation,Mobile,Neurology,Paid Search,,,,,,,web
EVT0021563,U13226,S112055,2026-08-10 02:34:25,campaign_landing_view,campaign,page,Desktop,Women's Health,Paid Social,,,,,,,web
EVT0017281,U18938,S147755,2026-08-10 02:34:30,homepage_view,home,page,Desktop,Women's Health,Referral,,,,,,,web
EVT0015734,U12841,S127367,2026-08-10 02:38:58,schedule_click,provider_profile,schedule_cta,Mobile,Womens Health,Organic,,,,,,,web
EVT0052521,U23970,S113642,2026-08-10 02:40:05,mychart_click,home,mychart_link,Desktop,Primary Care,Organic,,,,,,,web
EVT0051362,U16204,S126031,2026-08-10 02:41:09,find_care_click,home,find_care_cta,Tablet,Cardiology,Direct,,,,,,,web
EVT0005418,U12569,S132807,2026-08-10 02:43:10,provider_profile_view,provider_profile,page,Mobile,Orthopedics,Paid Search,,P417,,,,,web
EVT0022446,U28960,S152566,2026-08-10 02:43:30,appointment_type_selected,scheduling,appointment_type,Mobile,Neurology,Email,,,,Virtual,,,web
EVT0021821,U12020,S120215,2026-08-10 02:45:25,location_selected,scheduling,location_selector,Desktop,Pediatrics,Organic,,,Temple,,,,web
EVT0017563,U14820,S117311,2026-08-10 02:46:07,find_care_click,home,find_care_cta,Desktop,Primary Care,Email,,,,,,,web
EVT0063399,U31273,S128891,2026-08-10 02:46:26,service_line_view,service_line,page,Desktop,Dermatology,Paid Social,,,,,,,web
EVT0070677,U16240,S128235,2026-08-10 02:47:25,provider_call_click,provider_profile,phone_link,Desktop,Neurology,Paid Search,,,,,,,web
EVT0007600,U28091,S156479,2026-08-10 02:50:54,cta_click,various,cta,Mobile,Pediatrics,Email,,,,,,,web
EVT0008022,U16854,S132546,2026-08-10 02:52:05,service_line_view,service_line,page,Desktop,Primary Care,Direct,,,,,,,web
EVT0037122,U15017,S157987,2026-08-10 02:53:20,provider_call_click,provider_profile,phone_link,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0068504,U13271,S155630,2026-08-10 02:55:33,provider_search,find_care,provider_search,Mobile,Neurology,Paid Social,specialty,,,,,,web
